Order Id,Order Date,Year,Month,Month Name,Quarter,Product Category,Size,Region,Acquisition Channel,Units Ordered,Discount Applied,Discount Pct,Order Value Usd,Manufacturing Cost Usd,Fulfillment Cost Usd,Total Cogs Usd,Gross Profit Usd,Gross Margin Pct,Is Returned
ORD-10157,24-06-2021,2021,6,Jun,Q2,Dresses,L,East,Email Campaign,1,1,0.11,$39.28,$10.66,$3.20,$13.86,$25.42,64.71,1
ORD-10168,24-06-2021,2021,6,Jun,Q2,Outerwear,S,East,Instagram / Social,1,0,0,$47.10,$13.10,$3.22,$16.32,$30.78,65.35,0
ORD-10174,24-06-2021,2021,6,Jun,Q2,Tops & T-Shirts,M,East,Direct,1,0,0,$23.59,$6.86,$3.18,$10.04,$13.55,57.44,0
ORD-10143,27-06-2021,2021,6,Jun,Q2,Dresses,XXL,South,Organic Search,2,0,0,$38.79,$10.19,$3.03,$13.22,$25.57,65.92,0
ORD-10145,28-06-2021,2021,6,Jun,Q2,Dresses,M,North,Paid Search,1,0,0,$34.67,$10.89,$3.29,$14.18,$20.49,59.1,1
ORD-10167,30-06-2021,2021,6,Jun,Q2,Bottoms,M,East,Email Campaign,2,0,0,$28.86,$8.52,$3.19,$11.71,$17.15,59.42,0
ORD-10173,30-06-2021,2021,6,Jun,Q2,Dresses,S,East,Instagram / Social,1,0,0,$34.36,$10.88,$3.15,$14.03,$20.33,59.17,0
ORD-10185,01-07-2021,2021,7,Jul,Q3,Accessories,M,South,Instagram / Social,2,0,0,$16.49,$4.46,$3.20,$7.66,$8.83,53.55,0
ORD-10199,01-07-2021,2021,7,Jul,Q3,Bottoms,S,North,Organic Search,1,0,0,$28.71,$8.60,$3.21,$11.81,$16.90,58.86,1
ORD-10203,02-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,XS,North,Instagram / Social,2,1,0.12,$25.52,$7.17,$3.16,$10.33,$15.19,59.52,0
ORD-10184,04-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,M,East,Paid Search,1,0,0,$24.09,$7.16,$3.17,$10.33,$13.76,57.12,0
ORD-10196,05-07-2021,2021,7,Jul,Q3,Dresses,S,West,Paid Search,2,0,0,$37.41,$10.37,$3.01,$13.38,$24.03,64.23,1
ORD-10201,06-07-2021,2021,7,Jul,Q3,Accessories,S,West,Paid Search,1,0,0,$17.26,$4.55,$3.25,$7.80,$9.46,54.81,0
ORD-10176,07-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,M,East,Email Campaign,1,0,0,$24.09,$6.91,$3.08,$9.99,$14.10,58.53,0
ORD-10188,07-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,XXL,East,Email Campaign,1,0,0,$24.20,$7.38,$3.15,$10.53,$13.67,56.49,0
ORD-10181,08-07-2021,2021,7,Jul,Q3,Dresses,L,North,Instagram / Social,1,1,0.08,$34.34,$10.37,$2.99,$13.36,$20.98,61.09,0
ORD-10204,08-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,XL,East,Paid Search,1,0,0,$23.59,$6.78,$3.07,$9.85,$13.74,58.25,0
ORD-10186,09-07-2021,2021,7,Jul,Q3,Dresses,M,South,Paid Search,2,1,0.06,$35.01,$10.23,$3.01,$13.24,$21.77,62.18,0
ORD-10195,11-07-2021,2021,7,Jul,Q3,Bottoms,XS,South,Organic Search,1,0,0,$26.97,$8.14,$3.21,$11.35,$15.62,57.92,0
ORD-10178,14-07-2021,2021,7,Jul,Q3,Bottoms,M,East,Instagram / Social,3,0,0,$29.72,$7.83,$3.10,$10.93,$18.79,63.22,0
ORD-10193,14-07-2021,2021,7,Jul,Q3,Bottoms,XS,West,Direct,1,0,0,$30.77,$8.15,$3.12,$11.27,$19.50,63.37,1
ORD-10179,15-07-2021,2021,7,Jul,Q3,Accessories,M,South,Paid Search,1,1,0.17,$15.77,$4.78,$2.97,$7.75,$8.02,50.86,0
ORD-10183,15-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,M,South,Direct,3,0,0,$23.76,$6.76,$3.04,$9.80,$13.96,58.75,0
ORD-10191,15-07-2021,2021,7,Jul,Q3,Outerwear,M,South,Email Campaign,1,1,0.11,$44.54,$12.68,$3.21,$15.89,$28.65,64.32,0
ORD-10180,17-07-2021,2021,7,Jul,Q3,Bottoms,XL,South,Email Campaign,2,0,0,$30.44,$8.33,$3.15,$11.48,$18.96,62.29,0
ORD-10194,18-07-2021,2021,7,Jul,Q3,Dresses,L,North,Instagram / Social,1,1,0.14,$37.25,$10.48,$3.13,$13.61,$23.64,63.46,0
ORD-10200,18-07-2021,2021,7,Jul,Q3,Outerwear,L,North,Email Campaign,1,0,0,$45.68,$12.31,$3.11,$15.42,$30.26,66.24,0
ORD-10190,19-07-2021,2021,7,Jul,Q3,Bottoms,M,East,Paid Search,2,0,0,$29.45,$8.19,$3.09,$11.28,$18.17,61.7,0
ORD-10202,20-07-2021,2021,7,Jul,Q3,Bottoms,S,East,Email Campaign,1,1,0.13,$30.11,$8.19,$3.31,$11.50,$18.61,61.81,0
ORD-10182,24-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,M,East,Direct,1,0,0,$26.02,$7.10,$3.14,$10.24,$15.78,60.65,0
ORD-10192,28-07-2021,2021,7,Jul,Q3,Dresses,XL,South,Paid Search,1,0,0,$35.63,$10.26,$2.97,$13.23,$22.40,62.87,0
ORD-10177,29-07-2021,2021,7,Jul,Q3,Bottoms,M,South,Email Campaign,1,1,0.14,$30.90,$8.17,$3.11,$11.28,$19.62,63.5,1
ORD-10198,29-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,XS,South,Paid Search,2,0,0,$26.27,$6.80,$3.18,$9.98,$16.29,62.01,0
ORD-10205,29-07-2021,2021,7,Jul,Q3,Dresses,M,East,Paid Search,2,0,0,$38.37,$11.04,$3.25,$14.29,$24.08,62.76,0
ORD-10189,30-07-2021,2021,7,Jul,Q3,Bottoms,L,South,Email Campaign,1,0,0,$29.50,$8.61,$2.98,$11.59,$17.91,60.71,0
ORD-10197,30-07-2021,2021,7,Jul,Q3,Dresses,S,South,Paid Search,1,0,0,$36.33,$10.46,$3.05,$13.51,$22.82,62.81,0
ORD-10187,31-07-2021,2021,7,Jul,Q3,Tops & T-Shirts,L,West,Paid Search,1,0,0,$24.78,$7.10,$3.11,$10.21,$14.57,58.8,0
ORD-10208,01-08-2021,2021,8,Aug,Q3,Bottoms,XS,North,Email Campaign,2,0,0,$30.15,$8.63,$3.23,$11.86,$18.29,60.66,0
ORD-10211,01-08-2021,2021,8,Aug,Q3,Bottoms,L,North,Instagram / Social,1,0,0,$29.07,$8.06,$3.07,$11.13,$17.94,61.71,1
ORD-10220,01-08-2021,2021,8,Aug,Q3,Bottoms,M,North,Instagram / Social,2,0,0,$28.93,$8.20,$3.06,$11.26,$17.67,61.08,0
ORD-10223,03-08-2021,2021,8,Aug,Q3,Bottoms,L,East,Instagram / Social,1,0,0,$27.53,$8.48,$3.24,$11.72,$15.81,57.43,0
ORD-10231,05-08-2021,2021,8,Aug,Q3,Accessories,M,North,Instagram / Social,1,0,0,$15.80,$4.53,$3.23,$7.76,$8.04,50.89,0
ORD-10232,05-08-2021,2021,8,Aug,Q3,Dresses,M,South,Paid Search,1,0,0,$35.82,$10.63,$3.00,$13.63,$22.19,61.95,0
ORD-10236,05-08-2021,2021,8,Aug,Q3,Activewear,L,South,Organic Search,1,0,0,$31.07,$8.85,$3.19,$12.04,$19.03,61.25,0
ORD-10214,07-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,L,South,Organic Search,2,0,0,$25.99,$7.06,$3.13,$10.19,$15.80,60.79,0
ORD-10222,10-08-2021,2021,8,Aug,Q3,Bottoms,XL,South,Organic Search,2,1,0.18,$28.51,$8.21,$3.30,$11.51,$17.00,59.63,0
ORD-10207,11-08-2021,2021,8,Aug,Q3,Dresses,XL,East,Paid Search,1,0,0,$37.96,$11.02,$3.08,$14.10,$23.86,62.86,0
ORD-10217,11-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,L,North,Instagram / Social,2,0,0,$24.11,$6.77,$3.25,$10.02,$14.09,58.44,0
ORD-10210,12-08-2021,2021,8,Aug,Q3,Dresses,M,West,Email Campaign,2,0,0,$37.85,$11.11,$2.97,$14.08,$23.77,62.8,1
ORD-10212,12-08-2021,2021,8,Aug,Q3,Outerwear,L,South,Paid Search,2,0,0,$43.25,$12.30,$3.22,$15.52,$27.73,64.12,1
ORD-10221,16-08-2021,2021,8,Aug,Q3,Bottoms,S,East,Instagram / Social,1,0,0,$29.22,$8.57,$3.20,$11.77,$17.45,59.72,0
ORD-10235,17-08-2021,2021,8,Aug,Q3,Bottoms,S,East,Instagram / Social,2,0,0,$27.26,$8.29,$3.14,$11.43,$15.83,58.07,1
ORD-10215,18-08-2021,2021,8,Aug,Q3,Outerwear,S,South,Instagram / Social,1,0,0,$42.26,$12.50,$3.03,$15.53,$26.73,63.25,0
ORD-10226,18-08-2021,2021,8,Aug,Q3,Activewear,L,North,Paid Search,1,0,0,$32.72,$9.11,$3.00,$12.11,$20.61,62.99,0
ORD-10234,19-08-2021,2021,8,Aug,Q3,Dresses,M,East,Email Campaign,1,1,0.09,$36.24,$10.63,$3.11,$13.74,$22.50,62.09,0
ORD-10213,20-08-2021,2021,8,Aug,Q3,Outerwear,XL,East,Instagram / Social,1,0,0,$45.75,$12.43,$2.91,$15.34,$30.41,66.47,0
ORD-10227,20-08-2021,2021,8,Aug,Q3,Accessories,L,East,Instagram / Social,2,0,0,$17.37,$4.75,$3.20,$7.95,$9.42,54.23,1
ORD-10219,21-08-2021,2021,8,Aug,Q3,Dresses,L,North,Paid Search,2,0,0,$36.12,$10.21,$3.31,$13.52,$22.60,62.57,0
ORD-10233,22-08-2021,2021,8,Aug,Q3,Outerwear,L,North,Email Campaign,2,0,0,$44.98,$12.22,$2.90,$15.12,$29.86,66.39,1
ORD-10216,23-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,S,East,Direct,1,0,0,$25.37,$6.93,$2.92,$9.85,$15.52,61.17,1
ORD-10228,23-08-2021,2021,8,Aug,Q3,Dresses,S,South,Organic Search,1,0,0,$35.14,$10.25,$3.04,$13.29,$21.85,62.18,0
ORD-10206,24-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,M,East,Organic Search,2,1,0.16,$24.27,$7.26,$3.17,$10.43,$13.84,57.03,0
ORD-10209,24-08-2021,2021,8,Aug,Q3,Accessories,XS,East,Organic Search,2,0,0,$15.67,$4.43,$3.25,$7.68,$7.99,50.99,0
ORD-10224,24-08-2021,2021,8,Aug,Q3,Accessories,L,East,Direct,1,0,0,$16.04,$4.44,$3.18,$7.62,$8.42,52.49,0
ORD-10225,24-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,M,East,Email Campaign,1,0,0,$23.15,$7.04,$3.12,$10.16,$12.99,56.11,0
ORD-10230,25-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,M,South,Paid Search,1,0,0,$23.90,$7.27,$3.02,$10.29,$13.61,56.95,1
ORD-10218,30-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,M,West,Instagram / Social,2,0,0,$23.83,$6.99,$3.26,$10.25,$13.58,56.99,0
ORD-10229,31-08-2021,2021,8,Aug,Q3,Tops & T-Shirts,L,South,Instagram / Social,1,0,0,$24.68,$6.76,$3.13,$9.89,$14.79,59.93,0
ORD-10263,02-09-2021,2021,9,Sep,Q3,Dresses,S,West,Organic Search,1,0,0,$35.93,$10.56,$3.19,$13.75,$22.18,61.73,0
ORD-10243,03-09-2021,2021,9,Sep,Q3,Bottoms,M,South,Paid Search,2,0,0,$29.38,$7.92,$3.19,$11.11,$18.27,62.19,0
ORD-10265,03-09-2021,2021,9,Sep,Q3,Activewear,XS,West,Organic Search,1,0,0,$31.13,$9.11,$2.92,$12.03,$19.10,61.36,0
ORD-10245,04-09-2021,2021,9,Sep,Q3,Outerwear,M,North,Direct,2,0,0,$42.64,$12.97,$3.28,$16.25,$26.39,61.89,0
ORD-10237,05-09-2021,2021,9,Sep,Q3,Accessories,L,East,Organic Search,3,0,0,$16.45,$4.65,$3.04,$7.69,$8.76,53.25,0
ORD-10247,05-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,L,North,Paid Search,1,0,0,$24.40,$7.16,$3.19,$10.35,$14.05,57.58,0
ORD-10259,07-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,L,West,Paid Search,2,0,0,$22.97,$6.93,$2.94,$9.87,$13.10,57.03,0
ORD-10266,08-09-2021,2021,9,Sep,Q3,Dresses,L,South,Direct,1,0,0,$35.08,$11.09,$3.14,$14.23,$20.85,59.44,0
ORD-10260,09-09-2021,2021,9,Sep,Q3,Accessories,XL,West,Paid Search,1,0,0,$17.72,$4.41,$2.91,$7.32,$10.40,58.69,0
ORD-10241,10-09-2021,2021,9,Sep,Q3,Accessories,S,East,Paid Search,1,0,0,$15.80,$4.72,$3.03,$7.75,$8.05,50.95,0
ORD-10244,10-09-2021,2021,9,Sep,Q3,Activewear,S,East,Paid Search,1,0,0,$31.83,$9.29,$3.06,$12.35,$19.48,61.2,0
ORD-10262,11-09-2021,2021,9,Sep,Q3,Dresses,L,East,Instagram / Social,1,0,0,$38.95,$10.12,$3.25,$13.37,$25.58,65.67,0
ORD-10264,11-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,XS,East,Instagram / Social,2,0,0,$25.91,$6.89,$3.12,$10.01,$15.90,61.37,0
ORD-10250,12-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,S,West,Instagram / Social,2,0,0,$25.48,$6.93,$2.92,$9.85,$15.63,61.34,0
ORD-10248,13-09-2021,2021,9,Sep,Q3,Dresses,L,North,Instagram / Social,1,0,0,$38.28,$10.77,$3.04,$13.81,$24.47,63.92,1
ORD-10257,13-09-2021,2021,9,Sep,Q3,Dresses,XS,West,Organic Search,1,1,0.08,$34.74,$10.73,$3.21,$13.94,$20.80,59.87,0
ORD-10271,13-09-2021,2021,9,Sep,Q3,Dresses,XL,North,Instagram / Social,1,0,0,$36.81,$10.24,$3.15,$13.39,$23.42,63.62,0
ORD-10242,14-09-2021,2021,9,Sep,Q3,Dresses,XS,South,Email Campaign,1,1,0.12,$34.23,$10.66,$3.11,$13.77,$20.46,59.77,0
ORD-10258,14-09-2021,2021,9,Sep,Q3,Dresses,XL,East,Organic Search,3,0,0,$36.23,$10.66,$3.15,$13.81,$22.42,61.88,0
ORD-10251,15-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,XL,South,Organic Search,1,0,0,$25.23,$7.43,$3.09,$10.52,$14.71,58.3,1
ORD-10254,16-09-2021,2021,9,Sep,Q3,Dresses,XL,East,Instagram / Social,1,0,0,$34.30,$10.91,$3.00,$13.91,$20.39,59.45,1
ORD-10256,16-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,L,East,Paid Search,2,0,0,$23.43,$7.29,$3.13,$10.42,$13.01,55.53,0
ORD-10269,17-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,L,South,Direct,3,1,0.1,$26.29,$7.20,$3.28,$10.48,$15.81,60.14,0
ORD-10252,18-09-2021,2021,9,Sep,Q3,Accessories,M,West,Direct,2,0,0,$16.38,$4.47,$2.93,$7.40,$8.98,54.82,0
ORD-10267,18-09-2021,2021,9,Sep,Q3,Outerwear,L,South,Instagram / Social,1,0,0,$42.12,$12.77,$3.25,$16.02,$26.10,61.97,0
ORD-10246,19-09-2021,2021,9,Sep,Q3,Bottoms,M,East,Instagram / Social,2,0,0,$27.56,$8.10,$3.30,$11.40,$16.16,58.64,1
ORD-10249,20-09-2021,2021,9,Sep,Q3,Dresses,M,North,Organic Search,1,0,0,$35.94,$10.82,$3.10,$13.92,$22.02,61.27,0
ORD-10253,20-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,XL,North,Paid Search,1,0,0,$23.76,$7.28,$3.17,$10.45,$13.31,56.02,0
ORD-10255,22-09-2021,2021,9,Sep,Q3,Accessories,L,East,Instagram / Social,1,0,0,$16.08,$4.83,$3.28,$8.11,$7.97,49.56,0
ORD-10261,22-09-2021,2021,9,Sep,Q3,Tops & T-Shirts,L,West,Direct,1,1,0.1,$24.16,$6.77,$3.19,$9.96,$14.20,58.77,0
ORD-10268,22-09-2021,2021,9,Sep,Q3,Dresses,M,South,Paid Search,1,0,0,$35.71,$10.68,$3.09,$13.77,$21.94,61.44,0
ORD-10238,25-09-2021,2021,9,Sep,Q3,Activewear,S,East,Paid Search,1,0,0,$30.12,$8.77,$3.00,$11.77,$18.35,60.92,0
ORD-10239,27-09-2021,2021,9,Sep,Q3,Dresses,M,East,Paid Search,1,0,0,$36.10,$10.78,$3.09,$13.87,$22.23,61.58,0
ORD-10240,29-09-2021,2021,9,Sep,Q3,Outerwear,M,North,Organic Search,1,0,0,$47.27,$12.48,$3.14,$15.62,$31.65,66.96,0
ORD-10270,30-09-2021,2021,9,Sep,Q3,Dresses,S,North,Paid Search,1,0,0,$36.13,$10.35,$3.04,$13.39,$22.74,62.94,1
ORD-10308,01-10-2021,2021,10,Oct,Q4,Bottoms,XL,South,Email Campaign,1,0,0,$28.36,$8.60,$3.12,$11.72,$16.64,58.67,0
ORD-10294,02-10-2021,2021,10,Oct,Q4,Outerwear,XL,North,Instagram / Social,1,0,0,$45.81,$12.52,$2.93,$15.45,$30.36,66.27,0
ORD-10298,03-10-2021,2021,10,Oct,Q4,Outerwear,S,East,Instagram / Social,1,0,0,$44.87,$12.52,$3.23,$15.75,$29.12,64.9,0
ORD-10274,04-10-2021,2021,10,Oct,Q4,Outerwear,L,North,Organic Search,1,0,0,$47.57,$13.43,$3.05,$16.48,$31.09,65.36,0
ORD-10277,04-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,M,West,Paid Search,1,0,0,$24.01,$7.25,$3.12,$10.37,$13.64,56.81,0
ORD-10282,05-10-2021,2021,10,Oct,Q4,Outerwear,M,South,Organic Search,1,0,0,$46.66,$12.90,$3.13,$16.03,$30.63,65.65,0
ORD-10303,08-10-2021,2021,10,Oct,Q4,Bottoms,M,West,Paid Search,1,0,0,$28.18,$7.90,$3.19,$11.09,$17.09,60.65,0
ORD-10273,10-10-2021,2021,10,Oct,Q4,Dresses,M,West,Paid Search,1,0,0,$36.90,$10.57,$2.97,$13.54,$23.36,63.31,0
ORD-10287,10-10-2021,2021,10,Oct,Q4,Bottoms,XL,South,Paid Search,1,0,0,$27.59,$8.29,$3.04,$11.33,$16.26,58.93,0
ORD-10292,10-10-2021,2021,10,Oct,Q4,Accessories,M,North,Instagram / Social,1,0,0,$16.46,$4.75,$3.17,$7.92,$8.54,51.88,0
ORD-10280,12-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,XL,South,Organic Search,3,0,0,$23.51,$7.27,$3.25,$10.52,$12.99,55.25,0
ORD-10289,12-10-2021,2021,10,Oct,Q4,Accessories,S,North,Organic Search,2,0,0,$16.20,$4.50,$3.01,$7.51,$8.69,53.64,0
ORD-10290,12-10-2021,2021,10,Oct,Q4,Bottoms,M,West,Instagram / Social,2,0,0,$27.54,$8.54,$2.94,$11.48,$16.06,58.32,0
ORD-10310,12-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,XS,South,Paid Search,1,0,0,$25.62,$7.27,$2.97,$10.24,$15.38,60.03,0
ORD-10283,13-10-2021,2021,10,Oct,Q4,Dresses,L,East,Instagram / Social,1,0,0,$36.33,$10.28,$3.13,$13.41,$22.92,63.09,0
ORD-10300,13-10-2021,2021,10,Oct,Q4,Bottoms,L,South,Paid Search,2,1,0.1,$28.84,$8.36,$2.93,$11.29,$17.55,60.85,1
ORD-10301,14-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,S,South,Direct,1,0,0,$25.25,$6.88,$3.26,$10.14,$15.11,59.84,1
ORD-10311,14-10-2021,2021,10,Oct,Q4,Accessories,M,East,Instagram / Social,1,0,0,$16.89,$4.51,$3.13,$7.64,$9.25,54.77,0
ORD-10276,16-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,XL,South,Instagram / Social,1,0,0,$23.58,$7.21,$2.91,$10.12,$13.46,57.08,1
ORD-10286,16-10-2021,2021,10,Oct,Q4,Accessories,M,North,Paid Search,2,0,0,$15.71,$4.83,$3.22,$8.05,$7.66,48.76,0
ORD-10307,17-10-2021,2021,10,Oct,Q4,Outerwear,S,East,Instagram / Social,1,0,0,$45.33,$12.61,$3.08,$15.69,$29.64,65.39,0
ORD-10288,18-10-2021,2021,10,Oct,Q4,Outerwear,M,North,Email Campaign,1,0,0,$43.34,$12.30,$3.31,$15.61,$27.73,63.98,0
ORD-10306,19-10-2021,2021,10,Oct,Q4,Dresses,L,North,Instagram / Social,1,0,0,$35.19,$10.39,$3.25,$13.64,$21.55,61.24,0
ORD-10278,20-10-2021,2021,10,Oct,Q4,Outerwear,L,East,Paid Search,1,0,0,$46.79,$12.81,$3.05,$15.86,$30.93,66.1,0
ORD-10313,20-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,M,East,Instagram / Social,1,0,0,$24.90,$7.17,$3.19,$10.36,$14.54,58.39,0
ORD-10291,21-10-2021,2021,10,Oct,Q4,Bottoms,XL,West,Paid Search,1,0,0,$30.36,$7.97,$3.22,$11.19,$19.17,63.14,0
ORD-10299,21-10-2021,2021,10,Oct,Q4,Dresses,S,East,Instagram / Social,1,0,0,$37.04,$11.03,$2.98,$14.01,$23.03,62.18,0
ORD-10297,22-10-2021,2021,10,Oct,Q4,Bottoms,XL,North,Paid Search,1,1,0.12,$28.42,$8.40,$3.15,$11.55,$16.87,59.36,1
ORD-10293,23-10-2021,2021,10,Oct,Q4,Outerwear,M,North,Email Campaign,1,1,0.1,$42.30,$12.49,$2.99,$15.48,$26.82,63.4,0
ORD-10272,24-10-2021,2021,10,Oct,Q4,Outerwear,L,North,Paid Search,1,0,0,$43.57,$12.69,$2.89,$15.58,$27.99,64.24,0
ORD-10285,24-10-2021,2021,10,Oct,Q4,Dresses,S,West,Email Campaign,1,0,0,$38.15,$10.93,$3.05,$13.98,$24.17,63.36,0
ORD-10296,25-10-2021,2021,10,Oct,Q4,Bottoms,S,East,Organic Search,1,0,0,$30.24,$7.93,$3.10,$11.03,$19.21,63.53,0
ORD-10275,26-10-2021,2021,10,Oct,Q4,Dresses,M,West,Organic Search,1,0,0,$34.71,$10.67,$3.23,$13.90,$20.81,59.95,0
ORD-10281,26-10-2021,2021,10,Oct,Q4,Outerwear,L,West,Instagram / Social,2,0,0,$48.18,$13.18,$3.15,$16.33,$31.85,66.11,0
ORD-10279,28-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,S,North,Paid Search,1,0,0,$24.63,$6.93,$2.96,$9.89,$14.74,59.85,0
ORD-10295,28-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,S,West,Paid Search,2,0,0,$26.03,$7.26,$3.02,$10.28,$15.75,60.51,0
ORD-10302,28-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,M,East,Paid Search,1,1,0.18,$25.10,$7.37,$2.99,$10.36,$14.74,58.73,0
ORD-10304,28-10-2021,2021,10,Oct,Q4,Outerwear,L,North,Paid Search,1,1,0.16,$46.22,$13.12,$3.30,$16.42,$29.80,64.47,0
ORD-10284,29-10-2021,2021,10,Oct,Q4,Outerwear,L,South,Instagram / Social,2,1,0.09,$47.23,$12.97,$3.27,$16.24,$30.99,65.62,0
ORD-10305,29-10-2021,2021,10,Oct,Q4,Accessories,M,East,Organic Search,1,1,0.11,$15.94,$4.63,$3.27,$7.90,$8.04,50.44,0
ORD-10309,30-10-2021,2021,10,Oct,Q4,Tops & T-Shirts,S,East,Instagram / Social,1,0,0,$24.65,$6.93,$3.22,$10.15,$14.50,58.82,0
ORD-10312,31-10-2021,2021,10,Oct,Q4,Dresses,L,South,Instagram / Social,1,0,0,$38.18,$10.83,$3.11,$13.94,$24.24,63.49,0
ORD-10354,01-11-2021,2021,11,Nov,Q4,Activewear,L,West,Instagram / Social,1,1,0.15,$31.02,$9.03,$3.18,$12.21,$18.81,60.64,1
ORD-10325,02-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,XL,South,Paid Search,3,0,0,$25.71,$6.83,$3.09,$9.92,$15.79,61.42,0
ORD-10328,02-11-2021,2021,11,Nov,Q4,Dresses,L,West,Paid Search,2,0,0,$37.75,$10.32,$3.22,$13.54,$24.21,64.13,1
ORD-10316,03-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,M,North,Organic Search,1,0,0,$23.00,$7.25,$3.15,$10.40,$12.60,54.78,0
ORD-10327,03-11-2021,2021,11,Nov,Q4,Outerwear,S,West,Instagram / Social,2,0,0,$46.77,$12.20,$3.09,$15.29,$31.48,67.31,1
ORD-10330,03-11-2021,2021,11,Nov,Q4,Activewear,L,East,Email Campaign,2,0,0,$33.02,$8.80,$3.28,$12.08,$20.94,63.42,0
ORD-10314,04-11-2021,2021,11,Nov,Q4,Outerwear,L,South,Instagram / Social,1,0,0,$47.85,$13.06,$3.11,$16.17,$31.68,66.21,0
ORD-10333,04-11-2021,2021,11,Nov,Q4,Outerwear,L,West,Email Campaign,1,0,0,$48.20,$12.90,$3.30,$16.20,$32.00,66.39,0
ORD-10348,04-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,S,West,Email Campaign,2,0,0,$25.22,$7.26,$2.94,$10.20,$15.02,59.56,0
ORD-10353,05-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,XL,East,Email Campaign,1,1,0.13,$23.92,$7.03,$2.96,$9.99,$13.93,58.24,0
ORD-10317,06-11-2021,2021,11,Nov,Q4,Outerwear,M,West,Organic Search,1,0,0,$45.80,$12.23,$3.09,$15.32,$30.48,66.55,0
ORD-10347,06-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,M,East,Instagram / Social,1,0,0,$23.44,$7.02,$2.97,$9.99,$13.45,57.38,0
ORD-10324,07-11-2021,2021,11,Nov,Q4,Outerwear,S,East,Instagram / Social,1,0,0,$45.87,$13.21,$3.15,$16.36,$29.51,64.33,1
ORD-10331,07-11-2021,2021,11,Nov,Q4,Outerwear,L,West,Email Campaign,2,0,0,$44.76,$13.33,$3.05,$16.38,$28.38,63.4,0
ORD-10358,07-11-2021,2021,11,Nov,Q4,Outerwear,L,North,Email Campaign,1,0,0,$45.82,$12.34,$3.17,$15.51,$30.31,66.15,0
ORD-10323,08-11-2021,2021,11,Nov,Q4,Dresses,XS,South,Email Campaign,1,0,0,$38.66,$10.73,$3.03,$13.76,$24.90,64.41,0
ORD-10332,08-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,M,East,Paid Search,1,0,0,$25.26,$6.77,$2.97,$9.74,$15.52,61.44,0
ORD-10345,08-11-2021,2021,11,Nov,Q4,Tops & T-Shirts,M,South,Instagram / Social,1,0,0,$25.71,$7.25,$3.30,$10.55,$15.16,58.97,0
ORD-10321,09-11-2021,2021,11,Nov,Q4,Bottoms,L,South,Paid Search,1,1,0.19,$30.33,$8.42,$3.10,$11.52,$18.81,62.02,0
ORD-10340,09-11-2021,2021,11,Nov,Q4,Outerwear,XL,West,Paid Search,1,0,0,$46.26,$13.22,$3.31,$16.53,$29.73,64.27,0
ORD-10341,09-11-2021,2021,11,Nov,Q4,Bottoms,M,North,Direct,2,0,0,$28.32,$8.18,$3.24,$11.42,$16.90,59.68,0
ORD-10344,11-11-2021,2021,11,Nov,Q4,Bottoms,M,South,Direct,1,0,0,$30.47,$7.88,$3.05,$10.93,$19.54,64.13,0
ORD-10352,12-11-2021,2021,11,Nov,Q4,Dresses,L,East,Organic Search,3,0,0,$34.98,$10.51,$3.20,$13.71,$21.27,60.81,0
